,subject,list,trial_type,position,item,subid
3788,5b23d0784fb0d40001e95407,4,study,38,walnut,5b23d0784fb0d40001e95407
3789,5b23d0784fb0d40001e95407,4,study,39,fox,5b23d0784fb0d40001e95407
3790,5b23d0784fb0d40001e95407,4,study,40,ski,5b23d0784fb0d40001e95407
3791,5b23d0784fb0d40001e95407,4,study,41,grizzly,5b23d0784fb0d40001e95407
3792,5b23d0784fb0d40001e95407,4,study,42,hornet,5b23d0784fb0d40001e95407
3793,5b23d0784fb0d40001e95407,4,study,43,jail,5b23d0784fb0d40001e95407
3794,5b23d0784fb0d40001e95407,4,study,44,pool,5b23d0784fb0d40001e95407
3795,5b23d0784fb0d40001e95407,4,study,45,suv,5b23d0784fb0d40001e95407
3796,5b23d0784fb0d40001e95407,4,study,46,comb,5b23d0784fb0d40001e95407
3797,5b23d0784fb0d40001e95407,4,study,47,peanut,5b23d0784fb0d40001e95407
3798,5b23d0784fb0d40001e95407,4,study,48,ferry,5b23d0784fb0d40001e95407
3799,5b23d0784fb0d40001e95407,4,study,49,tornado,5b23d0784fb0d40001e95407
3800,5b23d0784fb0d40001e95407,4,study,50,can,5b23d0784fb0d40001e95407
3801,5b23d0784fb0d40001e95407,4,study,51,pearl,5b23d0784fb0d40001e95407
3802,5b23d0784fb0d40001e95407,4,study,52,seed,5b23d0784fb0d40001e95407
3803,5b23d0784fb0d40001e95407,4,study,53,toe,5b23d0784fb0d40001e95407
3804,5b23d0784fb0d40001e95407,4,study,54,mule,5b23d0784fb0d40001e95407
3805,5b23d0784fb0d40001e95407,4,study,55,sheep,5b23d0784fb0d40001e95407
3806,5b23d0784fb0d40001e95407,4,study,56,egg,5b23d0784fb0d40001e95407
3807,5b23d0784fb0d40001e95407,4,recall,1,grizzly,5b23d0784fb0d40001e95407
3808,5b23d0784fb0d40001e95407,4,recall,2,jail,5b23d0784fb0d40001e95407
3809,5b23d0784fb0d40001e95407,4,recall,3,pool,5b23d0784fb0d40001e95407
3810,5b23d0784fb0d40001e95407,4,recall,4,screw,5b23d0784fb0d40001e95407
3811,5b23d0784fb0d40001e95407,4,recall,5,egg,5b23d0784fb0d40001e95407
3812,5b23d0784fb0d40001e95407,4,recall,6,suv,5b23d0784fb0d40001e95407
3813,5b23d0784fb0d40001e95407,4,recall,7,river,5b23d0784fb0d40001e95407
3814,5b23d0784fb0d40001e95407,4,recall,8,thumb,5b23d0784fb0d40001e95407
3815,5b23d0784fb0d40001e95407,4,recall,9,walnut,5b23d0784fb0d40001e95407
3816,5c74e7e9c3fe130001e86cc8,1,study,1,soap,5c74e7e9c3fe130001e86cc8
3817,5c74e7e9c3fe130001e86cc8,1,study,2,frog,5c74e7e9c3fe130001e86cc8
3818,5c74e7e9c3fe130001e86cc8,1,study,3,city,5c74e7e9c3fe130001e86cc8
3819,5c74e7e9c3fe130001e86cc8,1,study,4,grapefruit,5c74e7e9c3fe130001e86cc8
3820,5c74e7e9c3fe130001e86cc8,1,study,5,goose,5c74e7e9c3fe130001e86cc8
3821,5c74e7e9c3fe130001e86cc8,1,study,6,wolf,5c74e7e9c3fe130001e86cc8
3822,5c74e7e9c3fe130001e86cc8,1,study,7,dolphin,5c74e7e9c3fe130001e86cc8
3823,5c74e7e9c3fe130001e86cc8,1,study,8,mussel,5c74e7e9c3fe130001e86cc8
3824,5c74e7e9c3fe130001e86cc8,1,study,9,bun,5c74e7e9c3fe130001e86cc8
3825,5c74e7e9c3fe130001e86cc8,1,study,10,sauna,5c74e7e9c3fe130001e86cc8
3826,5c74e7e9c3fe130001e86cc8,1,study,11,glass,5c74e7e9c3fe130001e86cc8
3827,5c74e7e9c3fe130001e86cc8,1,study,12,rat,5c74e7e9c3fe130001e86cc8
3828,5c74e7e9c3fe130001e86cc8,1,study,13,key,5c74e7e9c3fe130001e86cc8
3829,5c74e7e9c3fe130001e86cc8,1,study,14,beak,5c74e7e9c3fe130001e86cc8
3830,5c74e7e9c3fe130001e86cc8,1,study,15,zebra,5c74e7e9c3fe130001e86cc8
3831,5c74e7e9c3fe130001e86cc8,1,study,16,ark,5c74e7e9c3fe130001e86cc8
3832,5c74e7e9c3fe130001e86cc8,1,study,17,staple,5c74e7e9c3fe130001e86cc8
3833,5c74e7e9c3fe130001e86cc8,1,study,18,windmill,5c74e7e9c3fe130001e86cc8
3834,5c74e7e9c3fe130001e86cc8,1,study,19,oven,5c74e7e9c3fe130001e86cc8
3835,5c74e7e9c3fe130001e86cc8,1,study,20,prune,5c74e7e9c3fe130001e86cc8
3836,5c74e7e9c3fe130001e86cc8,1,study,21,laptop,5c74e7e9c3fe130001e86cc8
3837,5c74e7e9c3fe130001e86cc8,1,study,22,notebook,5c74e7e9c3fe130001e86cc8
3838,5c74e7e9c3fe130001e86cc8,1,study,23,river,5c74e7e9c3fe130001e86cc8
3839,5c74e7e9c3fe130001e86cc8,1,study,24,grill,5c74e7e9c3fe130001e86cc8
3840,5c74e7e9c3fe130001e86cc8,1,study,25,egg,5c74e7e9c3fe130001e86cc8
3841,5c74e7e9c3fe130001e86cc8,1,study,26,gazelle,5c74e7e9c3fe130001e86cc8
3842,5c74e7e9c3fe130001e86cc8,1,study,27,woman,5c74e7e9c3fe130001e86cc8
3843,5c74e7e9c3fe130001e86cc8,1,study,28,tornado,5c74e7e9c3fe130001e86cc8
3844,5c74e7e9c3fe130001e86cc8,1,study,29,toe,5c74e7e9c3fe130001e86cc8
3845,5c74e7e9c3fe130001e86cc8,1,study,30,watch,5c74e7e9c3fe130001e86cc8
3846,5c74e7e9c3fe130001e86cc8,1,study,31,peanut,5c74e7e9c3fe130001e86cc8
3847,5c74e7e9c3fe130001e86cc8,1,study,32,phone,5c74e7e9c3fe130001e86cc8
3848,5c74e7e9c3fe130001e86cc8,1,study,33,mule,5c74e7e9c3fe130001e86cc8
3849,5c74e7e9c3fe130001e86cc8,1,study,34,stool,5c74e7e9c3fe130001e86cc8
3850,5c74e7e9c3fe130001e86cc8,1,study,35,glasses,5c74e7e9c3fe130001e86cc8
3851,5c74e7e9c3fe130001e86cc8,1,study,36,sleigh,5c74e7e9c3fe130001e86cc8
3852,5c74e7e9c3fe130001e86cc8,1,study,37,garage,5c74e7e9c3fe130001e86cc8
3853,5c74e7e9c3fe130001e86cc8,1,study,38,muffin,5c74e7e9c3fe130001e86cc8
3854,5c74e7e9c3fe130001e86cc8,1,study,39,camel,5c74e7e9c3fe130001e86cc8
3855,5c74e7e9c3fe130001e86cc8,1,study,40,planet,5c74e7e9c3fe130001e86cc8
3856,5c74e7e9c3fe130001e86cc8,1,study,41,cigar,5c74e7e9c3fe130001e86cc8
3857,5c74e7e9c3fe130001e86cc8,1,study,42,lock,5c74e7e9c3fe130001e86cc8
3858,5c74e7e9c3fe130001e86cc8,1,study,43,duck,5c74e7e9c3fe130001e86cc8
3859,5c74e7e9c3fe130001e86cc8,1,study,44,gate,5c74e7e9c3fe130001e86cc8
3860,5c74e7e9c3fe130001e86cc8,1,study,45,tadpole,5c74e7e9c3fe130001e86cc8
3861,5c74e7e9c3fe130001e86cc8,1,study,46,crow,5c74e7e9c3fe130001e86cc8
3862,5c74e7e9c3fe130001e86cc8,1,study,47,cage,5c74e7e9c3fe130001e86cc8
3863,5c74e7e9c3fe130001e86cc8,1,study,48,carrot,5c74e7e9c3fe130001e86cc8
3864,5c74e7e9c3fe130001e86cc8,1,study,49,jeep,5c74e7e9c3fe130001e86cc8
3865,5c74e7e9c3fe130001e86cc8,1,study,50,shark,5c74e7e9c3fe130001e86cc8
3866,5c74e7e9c3fe130001e86cc8,1,study,51,boy,5c74e7e9c3fe130001e86cc8
3867,5c74e7e9c3fe130001e86cc8,1,study,52,hammer,5c74e7e9c3fe130001e86cc8
3868,5c74e7e9c3fe130001e86cc8,1,study,53,spear,5c74e7e9c3fe130001e86cc8
3869,5c74e7e9c3fe130001e86cc8,1,study,54,canyon,5c74e7e9c3fe130001e86cc8
3870,5c74e7e9c3fe130001e86cc8,1,study,55,oasis,5c74e7e9c3fe130001e86cc8
3871,5c74e7e9c3fe130001e86cc8,1,study,56,oak,5c74e7e9c3fe130001e86cc8
3872,5c74e7e9c3fe130001e86cc8,1,recall,1,camel,5c74e7e9c3fe130001e86cc8
3873,5c74e7e9c3fe130001e86cc8,1,recall,2,lock,5c74e7e9c3fe130001e86cc8
3874,5c74e7e9c3fe130001e86cc8,1,recall,3,boy,5c74e7e9c3fe130001e86cc8
3875,5c74e7e9c3fe130001e86cc8,1,recall,4,oasis,5c74e7e9c3fe130001e86cc8
3876,5c74e7e9c3fe130001e86cc8,1,recall,5,key,5c74e7e9c3fe130001e86cc8
3877,5c74e7e9c3fe130001e86cc8,1,recall,6,phone,5c74e7e9c3fe130001e86cc8
3878,5c74e7e9c3fe130001e86cc8,1,recall,7,spear,5c74e7e9c3fe130001e86cc8
3879,5c74e7e9c3fe130001e86cc8,1,recall,8,hammer,5c74e7e9c3fe130001e86cc8
3880,5c74e7e9c3fe130001e86cc8,1,recall,9,canyon,5c74e7e9c3fe130001e86cc8
3881,5c74e7e9c3fe130001e86cc8,1,recall,10,tadpole,5c74e7e9c3fe130001e86cc8
3882,5c74e7e9c3fe130001e86cc8,1,recall,11,notebook,5c74e7e9c3fe130001e86cc8
3883,5c74e7e9c3fe130001e86cc8,1,recall,12,jeep,5c74e7e9c3fe130001e86cc8
3884,5c74e7e9c3fe130001e86cc8,1,recall,13,planet,5c74e7e9c3fe130001e86cc8
3885,5c74e7e9c3fe130001e86cc8,2,study,1,lily,5c74e7e9c3fe130001e86cc8
3886,5c74e7e9c3fe130001e86cc8,2,study,2,wand,5c74e7e9c3fe130001e86cc8
3887,5c74e7e9c3fe130001e86cc8,2,study,3,eel,5c74e7e9c3fe130001e86cc8
3888,5c74e7e9c3fe130001e86cc8,2,study,4,sage,5c74e7e9c3fe130001e86cc8
3889,5c74e7e9c3fe130001e86cc8,2,study,5,hand,5c74e7e9c3fe130001e86cc8
3890,5c74e7e9c3fe130001e86cc8,2,study,6,sheet,5c74e7e9c3fe130001e86cc8
3891,5c74e7e9c3fe130001e86cc8,2,study,7,lamb,5c74e7e9c3fe130001e86cc8
3892,5c74e7e9c3fe130001e86cc8,2,study,8,slug,5c74e7e9c3fe130001e86cc8
3893,5c74e7e9c3fe130001e86cc8,2,study,9,mint,5c74e7e9c3fe130001e86cc8
3894,5c74e7e9c3fe130001e86cc8,2,study,10,horse,5c74e7e9c3fe130001e86cc8
3895,5c74e7e9c3fe130001e86cc8,2,study,11,fern,5c74e7e9c3fe130001e86cc8
3896,5c74e7e9c3fe130001e86cc8,2,study,12,hat,5c74e7e9c3fe130001e86cc8
3897,5c74e7e9c3fe130001e86cc8,2,study,13,note,5c74e7e9c3fe130001e86cc8
3898,5c74e7e9c3fe130001e86cc8,2,study,14,clam,5c74e7e9c3fe130001e86cc8
3899,5c74e7e9c3fe130001e86cc8,2,study,15,lip,5c74e7e9c3fe130001e86cc8
3900,5c74e7e9c3fe130001e86cc8,2,study,16,blackberry,5c74e7e9c3fe130001e86cc8
3901,5c74e7e9c3fe130001e86cc8,2,study,17,labrador,5c74e7e9c3fe130001e86cc8
3902,5c74e7e9c3fe130001e86cc8,2,study,18,chipmunk,5c74e7e9c3fe130001e86cc8
3903,5c74e7e9c3fe130001e86cc8,2,study,19,volcano,5c74e7e9c3fe130001e86cc8
3904,5c74e7e9c3fe130001e86cc8,2,study,20,turkey,5c74e7e9c3fe130001e86cc8
3905,5c74e7e9c3fe130001e86cc8,2,study,21,dollar,5c74e7e9c3fe130001e86cc8
3906,5c74e7e9c3fe130001e86cc8,2,study,22,compass,5c74e7e9c3fe130001e86cc8
3907,5c74e7e9c3fe130001e86cc8,2,study,23,building,5c74e7e9c3fe130001e86cc8
3908,5c74e7e9c3fe130001e86cc8,2,study,24,school,5c74e7e9c3fe130001e86cc8
3909,5c74e7e9c3fe130001e86cc8,2,study,25,oar,5c74e7e9c3fe130001e86cc8
3910,5c74e7e9c3fe130001e86cc8,2,study,26,shell,5c74e7e9c3fe130001e86cc8
3911,5c74e7e9c3fe130001e86cc8,2,study,27,cord,5c74e7e9c3fe130001e86cc8
3912,5c74e7e9c3fe130001e86cc8,2,study,28,lake,5c74e7e9c3fe130001e86cc8
3913,5c74e7e9c3fe130001e86cc8,2,study,29,nickel,5c74e7e9c3fe130001e86cc8
3914,5c74e7e9c3fe130001e86cc8,2,study,30,pitbull,5c74e7e9c3fe130001e86cc8
3915,5c74e7e9c3fe130001e86cc8,2,study,31,pinecone,5c74e7e9c3fe130001e86cc8
3916,5c74e7e9c3fe130001e86cc8,2,study,32,hyena,5c74e7e9c3fe130001e86cc8
3917,5c74e7e9c3fe130001e86cc8,2,study,33,swan,5c74e7e9c3fe130001e86cc8
3918,5c74e7e9c3fe130001e86cc8,2,study,34,ostrich,5c74e7e9c3fe130001e86cc8
3919,5c74e7e9c3fe130001e86cc8,2,study,35,train,5c74e7e9c3fe130001e86cc8
3920,5c74e7e9c3fe130001e86cc8,2,study,36,marker,5c74e7e9c3fe130001e86cc8
3921,5c74e7e9c3fe130001e86cc8,2,study,37,rose,5c74e7e9c3fe130001e86cc8
3922,5c74e7e9c3fe130001e86cc8,2,study,38,sword,5c74e7e9c3fe130001e86cc8
3923,5c74e7e9c3fe130001e86cc8,2,study,39,plane,5c74e7e9c3fe130001e86cc8
3924,5c74e7e9c3fe130001e86cc8,2,study,40,badge,5c74e7e9c3fe130001e86cc8
3925,5c74e7e9c3fe130001e86cc8,2,study,41,pond,5c74e7e9c3fe130001e86cc8
3926,5c74e7e9c3fe130001e86cc8,2,study,42,daisy,5c74e7e9c3fe130001e86cc8
3927,5c74e7e9c3fe130001e86cc8,2,study,43,canoe,5c74e7e9c3fe130001e86cc8
3928,5c74e7e9c3fe130001e86cc8,2,study,44,stairs,5c74e7e9c3fe130001e86cc8
3929,5c74e7e9c3fe130001e86cc8,2,study,45,cow,5c74e7e9c3fe130001e86cc8
3930,5c74e7e9c3fe130001e86cc8,2,study,46,skunk,5c74e7e9c3fe130001e86cc8
3931,5c74e7e9c3fe130001e86cc8,2,study,47,raft,5c74e7e9c3fe130001e86cc8
3932,5c74e7e9c3fe130001e86cc8,2,study,48,stove,5c74e7e9c3fe130001e86cc8
3933,5c74e7e9c3fe130001e86cc8,2,study,49,hornet,5c74e7e9c3fe130001e86cc8
3934,5c74e7e9c3fe130001e86cc8,2,study,50,albatross,5c74e7e9c3fe130001e86cc8
3935,5c74e7e9c3fe130001e86cc8,2,study,51,bank,5c74e7e9c3fe130001e86cc8
3936,5c74e7e9c3fe130001e86cc8,2,study,52,fox,5c74e7e9c3fe130001e86cc8
3937,5c74e7e9c3fe130001e86cc8,2,study,53,mitten,5c74e7e9c3fe130001e86cc8
3938,5c74e7e9c3fe130001e86cc8,2,study,54,mail,5c74e7e9c3fe130001e86cc8
3939,5c74e7e9c3fe130001e86cc8,2,study,55,truck,5c74e7e9c3fe130001e86cc8
3940,5c74e7e9c3fe130001e86cc8,2,study,56,father,5c74e7e9c3fe130001e86cc8
3941,5c74e7e9c3fe130001e86cc8,2,recall,1,father,5c74e7e9c3fe130001e86cc8
3942,5c74e7e9c3fe130001e86cc8,2,recall,2,pinecone,5c74e7e9c3fe130001e86cc8
3943,5c74e7e9c3fe130001e86cc8,2,recall,3,truck,5c74e7e9c3fe130001e86cc8
3944,5c74e7e9c3fe130001e86cc8,2,recall,4,nickel,5c74e7e9c3fe130001e86cc8
3945,5c74e7e9c3fe130001e86cc8,2,recall,5,watch,5c74e7e9c3fe130001e86cc8
3946,5c74e7e9c3fe130001e86cc8,2,recall,6,horse,5c74e7e9c3fe130001e86cc8
3947,5c74e7e9c3fe130001e86cc8,2,recall,7,labrador,5c74e7e9c3fe130001e86cc8
3948,5c74e7e9c3fe130001e86cc8,2,recall,8,pitbull,5c74e7e9c3fe130001e86cc8
3949,5c74e7e9c3fe130001e86cc8,2,recall,9,ostrich,5c74e7e9c3fe130001e86cc8
3950,5c74e7e9c3fe130001e86cc8,2,recall,10,albatross,5c74e7e9c3fe130001e86cc8
3951,5c74e7e9c3fe130001e86cc8,2,recall,11,spear,5c74e7e9c3fe130001e86cc8
3952,5c74e7e9c3fe130001e86cc8,2,recall,12,cord,5c74e7e9c3fe130001e86cc8
3953,5c74e7e9c3fe130001e86cc8,2,recall,13,eel,5c74e7e9c3fe130001e86cc8
3954,5c74e7e9c3fe130001e86cc8,3,study,1,ticket,5c74e7e9c3fe130001e86cc8
3955,5c74e7e9c3fe130001e86cc8,3,study,2,tulip,5c74e7e9c3fe130001e86cc8
3956,5c74e7e9c3fe130001e86cc8,3,study,3,radish,5c74e7e9c3fe130001e86cc8
3957,5c74e7e9c3fe130001e86cc8,3,study,4,dart,5c74e7e9c3fe130001e86cc8
3958,5c74e7e9c3fe130001e86cc8,3,study,5,helicopter,5c74e7e9c3fe130001e86cc8
3959,5c74e7e9c3fe130001e86cc8,3,study,6,cloud,5c74e7e9c3fe130001e86cc8
3960,5c74e7e9c3fe130001e86cc8,3,study,7,sky,5c74e7e9c3fe130001e86cc8
3961,5c74e7e9c3fe130001e86cc8,3,study,8,lemon,5c74e7e9c3fe130001e86cc8
3962,5c74e7e9c3fe130001e86cc8,3,study,9,nose,5c74e7e9c3fe130001e86cc8
3963,5c74e7e9c3fe130001e86cc8,3,study,10,tile,5c74e7e9c3fe130001e86cc8
3964,5c74e7e9c3fe130001e86cc8,3,study,11,emu,5c74e7e9c3fe130001e86cc8
3965,5c74e7e9c3fe130001e86cc8,3,study,12,drawer,5c74e7e9c3fe130001e86cc8
3966,5c74e7e9c3fe130001e86cc8,3,study,13,leaf,5c74e7e9c3fe130001e86cc8
3967,5c74e7e9c3fe130001e86cc8,3,study,14,cookie,5c74e7e9c3fe130001e86cc8
3968,5c74e7e9c3fe130001e86cc8,3,study,15,screw,5c74e7e9c3fe130001e86cc8
3969,5c74e7e9c3fe130001e86cc8,3,study,16,glacier,5c74e7e9c3fe130001e86cc8
3970,5c74e7e9c3fe130001e86cc8,3,study,17,scooter,5c74e7e9c3fe130001e86cc8
3971,5c74e7e9c3fe130001e86cc8,3,study,18,pear,5c74e7e9c3fe130001e86cc8
3972,5c74e7e9c3fe130001e86cc8,3,study,19,cherry,5c74e7e9c3fe130001e86cc8
3973,5c74e7e9c3fe130001e86cc8,3,study,20,rhino,5c74e7e9c3fe130001e86cc8
3974,5c74e7e9c3fe130001e86cc8,3,study,21,toilet,5c74e7e9c3fe130001e86cc8
3975,5c74e7e9c3fe130001e86cc8,3,study,22,lion,5c74e7e9c3fe130001e86cc8
3976,5c74e7e9c3fe130001e86cc8,3,study,23,car,5c74e7e9c3fe130001e86cc8
3977,5c74e7e9c3fe130001e86cc8,3,study,24,tree,5c74e7e9c3fe130001e86cc8
3978,5c74e7e9c3fe130001e86cc8,3,study,25,boulder,5c74e7e9c3fe130001e86cc8
3979,5c74e7e9c3fe130001e86cc8,3,study,26,card,5c74e7e9c3fe130001e86cc8
3980,5c74e7e9c3fe130001e86cc8,3,study,27,match,5c74e7e9c3fe130001e86cc8
3981,5c74e7e9c3fe130001e86cc8,3,study,28,napkin,5c74e7e9c3fe130001e86cc8
3982,5c74e7e9c3fe130001e86cc8,3,study,29,girl,5c74e7e9c3fe130001e86cc8
3983,5c74e7e9c3fe130001e86cc8,3,study,30,broccoli,5c74e7e9c3fe130001e86cc8
3984,5c74e7e9c3fe130001e86cc8,3,study,31,shovel,5c74e7e9c3fe130001e86cc8
3985,5c74e7e9c3fe130001e86cc8,3,study,32,couch,5c74e7e9c3fe130001e86cc8
3986,5c74e7e9c3fe130001e86cc8,3,study,33,bat,5c74e7e9c3fe130001e86cc8
3987,5c74e7e9c3fe130001e86cc8,3,study,34,fridge,5c74e7e9c3fe130001e86cc8
3988,5c74e7e9c3fe130001e86cc8,3,study,35,map,5c74e7e9c3fe130001e86cc8
3989,5c74e7e9c3fe130001e86cc8,3,study,36,almond,5c74e7e9c3fe130001e86cc8
3990,5c74e7e9c3fe130001e86cc8,3,study,37,road,5c74e7e9c3fe130001e86cc8
3991,5c74e7e9c3fe130001e86cc8,3,study,38,trowel,5c74e7e9c3fe130001e86cc8
3992,5c74e7e9c3fe130001e86cc8,3,study,39,ski,5c74e7e9c3fe130001e86cc8
3993,5c74e7e9c3fe130001e86cc8,3,study,40,string,5c74e7e9c3fe130001e86cc8
3994,5c74e7e9c3fe130001e86cc8,3,study,41,hen,5c74e7e9c3fe130001e86cc8
3995,5c74e7e9c3fe130001e86cc8,3,study,42,forest,5c74e7e9c3fe130001e86cc8
3996,5c74e7e9c3fe130001e86cc8,3,study,43,bath,5c74e7e9c3fe130001e86cc8
3997,5c74e7e9c3fe130001e86cc8,3,study,44,bush,5c74e7e9c3fe130001e86cc8
3998,5c74e7e9c3fe130001e86cc8,3,study,45,snail,5c74e7e9c3fe130001e86cc8
3999,5c74e7e9c3fe130001e86cc8,3,study,46,skate,5c74e7e9c3fe130001e86cc8
4000,5c74e7e9c3fe130001e86cc8,3,study,47,boot,5c74e7e9c3fe130001e86cc8
4001,5c74e7e9c3fe130001e86cc8,3,study,48,mite,5c74e7e9c3fe130001e86cc8
4002,5c74e7e9c3fe130001e86cc8,3,study,49,alligator,5c74e7e9c3fe130001e86cc8
4003,5c74e7e9c3fe130001e86cc8,3,study,50,rake,5c74e7e9c3fe130001e86cc8
4004,5c74e7e9c3fe130001e86cc8,3,study,51,desert,5c74e7e9c3fe130001e86cc8
4005,5c74e7e9c3fe130001e86cc8,3,study,52,pumpkin,5c74e7e9c3fe130001e86cc8
4006,5c74e7e9c3fe130001e86cc8,3,study,53,human,5c74e7e9c3fe130001e86cc8
4007,5c74e7e9c3fe130001e86cc8,3,study,54,bench,5c74e7e9c3fe130001e86cc8
4008,5c74e7e9c3fe130001e86cc8,3,study,55,walnut,5c74e7e9c3fe130001e86cc8
4009,5c74e7e9c3fe130001e86cc8,3,study,56,cheek,5c74e7e9c3fe130001e86cc8
4010,5c74e7e9c3fe130001e86cc8,3,recall,1,skate,5c74e7e9c3fe130001e86cc8
4011,5c74e7e9c3fe130001e86cc8,3,recall,2,school,5c74e7e9c3fe130001e86cc8
4012,5c74e7e9c3fe130001e86cc8,3,recall,3,girl,5c74e7e9c3fe130001e86cc8
4013,5c74e7e9c3fe130001e86cc8,3,recall,4,cheek,5c74e7e9c3fe130001e86cc8
4014,5c74e7e9c3fe130001e86cc8,3,recall,5,walnut,5c74e7e9c3fe130001e86cc8
4015,5c74e7e9c3fe130001e86cc8,3,recall,6,ski,5c74e7e9c3fe130001e86cc8
4016,5c74e7e9c3fe130001e86cc8,3,recall,7,bench,5c74e7e9c3fe130001e86cc8
4017,5c74e7e9c3fe130001e86cc8,3,recall,8,school,5c74e7e9c3fe130001e86cc8
4018,5c74e7e9c3fe130001e86cc8,3,recall,9,trowel,5c74e7e9c3fe130001e86cc8
4019,5c74e7e9c3fe130001e86cc8,3,recall,10,forest,5c74e7e9c3fe130001e86cc8
4020,5c74e7e9c3fe130001e86cc8,3,recall,11,oak,5c74e7e9c3fe130001e86cc8
4021,5c74e7e9c3fe130001e86cc8,3,recall,12,tree,5c74e7e9c3fe130001e86cc8
4022,5c74e7e9c3fe130001e86cc8,3,recall,13,bush,5c74e7e9c3fe130001e86cc8
4023,5c74e7e9c3fe130001e86cc8,3,recall,14,glasses,5c74e7e9c3fe130001e86cc8
4024,5c74e7e9c3fe130001e86cc8,3,recall,15,cherry,5c74e7e9c3fe130001e86cc8
4025,5c74e7e9c3fe130001e86cc8,3,recall,16,pinecone,5c74e7e9c3fe130001e86cc8
4026,5c74e7e9c3fe130001e86cc8,4,study,1,harmonica,5c74e7e9c3fe130001e86cc8
4027,5c74e7e9c3fe130001e86cc8,4,study,2,sun,5c74e7e9c3fe130001e86cc8
4028,5c74e7e9c3fe130001e86cc8,4,study,3,leopard,5c74e7e9c3fe130001e86cc8
4029,5c74e7e9c3fe130001e86cc8,4,study,4,pillar,5c74e7e9c3fe130001e86cc8
4030,5c74e7e9c3fe130001e86cc8,4,study,5,tie,5c74e7e9c3fe130001e86cc8
4031,5c74e7e9c3fe130001e86cc8,4,study,6,comb,5c74e7e9c3fe130001e86cc8
4032,5c74e7e9c3fe130001e86cc8,4,study,7,tuna,5c74e7e9c3fe130001e86cc8
4033,5c74e7e9c3fe130001e86cc8,4,study,8,finch,5c74e7e9c3fe130001e86cc8
4034,5c74e7e9c3fe130001e86cc8,4,study,9,knife,5c74e7e9c3fe130001e86cc8
4035,5c74e7e9c3fe130001e86cc8,4,study,10,mouse,5c74e7e9c3fe130001e86cc8
4036,5c74e7e9c3fe130001e86cc8,4,study,11,office,5c74e7e9c3fe130001e86cc8
4037,5c74e7e9c3fe130001e86cc8,4,study,12,hook,5c74e7e9c3fe130001e86cc8
4038,5c74e7e9c3fe130001e86cc8,4,study,13,spider,5c74e7e9c3fe130001e86cc8
4039,5c74e7e9c3fe130001e86cc8,4,study,14,dice,5c74e7e9c3fe130001e86cc8
4040,5c74e7e9c3fe130001e86cc8,4,study,15,toad,5c74e7e9c3fe130001e86cc8
4041,5c74e7e9c3fe130001e86cc8,4,study,16,chin,5c74e7e9c3fe130001e86cc8
4042,5c74e7e9c3fe130001e86cc8,4,study,17,clip,5c74e7e9c3fe130001e86cc8
4043,5c74e7e9c3fe130001e86cc8,4,study,18,spoon,5c74e7e9c3fe130001e86cc8
4044,5c74e7e9c3fe130001e86cc8,4,study,19,hippo,5c74e7e9c3fe130001e86cc8
4045,5c74e7e9c3fe130001e86cc8,4,study,20,bridge,5c74e7e9c3fe130001e86cc8
4046,5c74e7e9c3fe130001e86cc8,4,study,21,kiwi,5c74e7e9c3fe130001e86cc8
4047,5c74e7e9c3fe130001e86cc8,4,study,22,jail,5c74e7e9c3fe130001e86cc8
4048,5c74e7e9c3fe130001e86cc8,4,study,23,bed,5c74e7e9c3fe130001e86cc8
4049,5c74e7e9c3fe130001e86cc8,4,study,24,butterfly,5c74e7e9c3fe130001e86cc8
4050,5c74e7e9c3fe130001e86cc8,4,study,25,sheep,5c74e7e9c3fe130001e86cc8
4051,5c74e7e9c3fe130001e86cc8,4,study,26,slipper,5c74e7e9c3fe130001e86cc8
4052,5c74e7e9c3fe130001e86cc8,4,study,27,nectarine,5c74e7e9c3fe130001e86cc8
4053,5c74e7e9c3fe130001e86cc8,4,study,28,anteater,5c74e7e9c3fe130001e86cc8
4054,5c74e7e9c3fe130001e86cc8,4,study,29,table,5c74e7e9c3fe130001e86cc8
4055,5c74e7e9c3fe130001e86cc8,4,study,30,onion,5c74e7e9c3fe130001e86cc8
4056,5c74e7e9c3fe130001e86cc8,4,study,31,redwood,5c74e7e9c3fe130001e86cc8
4057,5c74e7e9c3fe130001e86cc8,4,study,32,street,5c74e7e9c3fe130001e86cc8
4058,5c74e7e9c3fe130001e86cc8,4,study,33,seed,5c74e7e9c3fe130001e86cc8
4059,5c74e7e9c3fe130001e86cc8,4,study,34,moose,5c74e7e9c3fe130001e86cc8
4060,5c74e7e9c3fe130001e86cc8,4,study,35,library,5c74e7e9c3fe130001e86cc8
4061,5c74e7e9c3fe130001e86cc8,4,study,36,mesa,5c74e7e9c3fe130001e86cc8
4062,5c74e7e9c3fe130001e86cc8,4,study,37,zoo,5c74e7e9c3fe130001e86cc8
4063,5c74e7e9c3fe130001e86cc8,4,study,38,candle,5c74e7e9c3fe130001e86cc8
4064,5c74e7e9c3fe130001e86cc8,4,study,39,penny,5c74e7e9c3fe130001e86cc8
4065,5c74e7e9c3fe130001e86cc8,4,study,40,mall,5c74e7e9c3fe130001e86cc8
4066,5c74e7e9c3fe130001e86cc8,4,study,41,giraffe,5c74e7e9c3fe130001e86cc8
